사용일자,강남,반포,삼청,서촌,성수,신사,신촌,연남,을지로,이태원,장충,종로,청담,한남,혜화,홍대
20170112,127131126370,16793172841919618664415741272446027236,2773429727,2466725545,726371173280135939,167341897139721441913575038314,768110452980536201835919046,4624438286558977154421268085985471,613769051146113072303778539177155301496725518253975731257621,148171616270017300,4470430416132154011612317078934598444316475942154207,1610015681109681355930364303144101538860,24333289042635230008,1070511166501549676152,4316844832,86558977154421268085985471
20170113,132184136070,24567288133878384019623198571683717369,2822529172,2500825361,328803552071896940,412054531636633412481710120040,568845911519010196088601164,4691426784198962688939987615422487,586225886225813252281533214477117601324520379073979360026676,171262292872178325,1618716978163041558395219967444846594161420044564341,3961738640296502982511279142311567316112,26329296872459229312,1103511447476748047523,4553147514,84198962688939987615422487
20170114,9344198238,145661426590038999190182144828982832,2309023072,2260322390,470645811555016473,144161610632422345303036032147,55155653479540821661817576,33433359929231061601732274992639570,387442944361838958119711039511111957553915912302303121600,206452613676389102,7972636128432866269526483051281513281140141104310605,13182128983456333066314772676865609677,15539166131489716212,30333055342076947810,5677872056,929231061601732274992639570
20170115,5329551757,20402113560959661025499311292314441,1252612932,1206412877,3026301993989917,7296799116945177921647216580,37606354261160812220411385,2464245974696994709716839414822140,1284157728983285548292795341033531289132421181811833,527953061675215047,1849183979477634927810105185018631822174746335049,791171001905917299108881061533725143,8637913285149441,22772164461853985762,3274733929,74696994709716839414822140
20170116,121350120238,34863546166251693017924178292339026115,2621527404,2246223195,321633513269686853,154311702938777426223352336031,498745099718728196798231122,4680417281247988737847600114712010,541725494924490242511535114706612568631102212758203573737210,604163651339114203,1573816328449241944118408742404652849991311549514834,3883436694281932839410614129211492014597,24370283512606528672,4937490040251031210779,3815139523,81247988737847600114712010
20170117,124727123783,24047267751675617354187561870436963751,2731229029,2407424069,329533578271266998,164421852340629444133503037868,845118751076524771930019899,4891440087118735158221887770180796,3680037850634771351600815358250002496557125575321113612885,142491536768957145,4672435316409170379208983643444746421742981611515399,1557715423295452950840284375611095313473,24884290012665029388,5327504249681073611314,4311944563,87118735158221887770180796
20170118,127473125900,17013174821904819137242472735338563903,2802829466,2546926391,706169713293435973,163451824835268380374146745210,895115819702205665166153136,4901457816352217792658298786988801,371183832020116081320515918154162563525615572595734162867188,714474221488615759,41174167439147139777101331589615439166381753746744412,1088813548303033022841090384451621215750,25048293242640829620,4326496649691081811246,4421545643,16352217792658298786988801
20170119,126518125756,24754275471714017643191331898938754157,2789729585,2530626075,333923609173437099,404634464236187390801689919155,530665383621260222559371210,4944457080043844421592229386629024,582685833325292252331621515578113541292760369193813262697167,694472951478316555,1668317427160821541145954407427443504414468993259742,4135538757309853113711175138501622415904,25020295022692230063,1086811275511550524834,4417545705,80043844421592229386629024
20170120,133213140234,26820302394408429120654205501855818975,2967631301,2752028550,829280963555539038,184632195343302486173854143500,862119057449608292023820824,52914741163025828688598403951010319,617146313026614271341591015880122131413610390254075461757030,177772298475938359,172501799417120161091041010865474651014374444549074669,4125839995305263020811330147381646016675,27653317102618931552,7828506451181224812099,4703849492,163025828688598403951010319
20170121,96158100300,203402297236093608155221551697889941,2479224074,2667325849,466743931675018096,154301687429681320633428036129,58458818232190935711058164,3832373018262867101091034897184110661,2317522776305821652511197106691376411825476364099440784701,216532736383559379,1186111442139991505787227116304430852777289433063052,688310473147141411529269267923815034996,14182151531562516957,41323483335387479004,4645048966,18262867101091034897184110661
20170122,5653954512,14194156422277225410491996360666410,1343314034,1401114941,101291092131003027,1710817111182911878980268516,12005126254143338683441416,2633269878270721027564720013412106,1252212209313235624504401287918133306282995814891751,186271502456155695,8272812693881034450025239187118841899191420641923,352354061243011756195321727983957399,7944818491319949,55086029523123042286,3361434799,78270721027564720013412106
20170123,121847120972,23124261533611366218201178891668217450,2511126504,2222322772,323503506368536857,338373636038697427991543317329,186891942749670506257681033,4561419673191751087957773613201911,3523336781112821281614985147642480124576549045547159676409,134511430859056058,1528514739156381637282539089419446454031406644114151,1080113037282992820736310343441440714039,26338291692406628322,4229477446631039810817,3822839210,73191751087957773613201911
20170124,124782123575,37553806186461853616799174372376326685,2641027622,2322223416,694869423294635812,169911878335464378164054744428,766101218698192985145052258,4681428315102046842681557598278828,5877615636100369851134712886154001538125242248455681757244,139351507164706715,8811931743244712423242034466424915935154261619716980,1526614804107231310729608291753766935452,26776296562461428641,1072511181490248745218,4140042092,15102046842681557598278828
20170125,128908127889,17018175491920919315385740012505828497,2669027962,2509625202,717369963347636364,172371913841291455053611338313,793110652709533631889219214,4857444315492200866283197868981617,610865193639837644581605772925663257551543015273115301315030,684971431446015966,466744154140421444134926101811021317173182141642915557,1552815329401783751130551303901095713502,25007290942672029847,5071490634291108811386,4472544727,15492200866283197868981617
20170126,118512119211,24014268961596515955184611795238763914,2029121355,2270422194,297163155767346150,388104205233784361991645518295,509105050617332165826891040,4792423376303833818724821616551972,54546218538445301021279209401358413398988911182203264533250,696874561514919795,1586716048155521411640143899395540567856690841563911,363623380829188288519944124581372314072,23101259992439526556,1078610606493347046632,3991639406,76303833818724821616551972
20170127,3738236701,4551413675456456129811681019810528,82519178,83568587,6583661119881569,1362713840113661114844604743,242062122974096863229195,212217585298449745938460649061169,153831561140283538290826711621176610852679809941183,377741151404915776,677866935881494815731381140812411352133121321751,1476113501972393902176339562756249,5305556344564028,41864094213617104036,1839617943,5298449745938460649061169
20170128,1855419973,305631545563547091488871658486,1057911517,1139715239,4766511815911582,488753865829677618392182,139091491456236209227213,190819753581391132101383825401227,55267514111127263373296518681582123313191010710532,294533441100814725,141813891094111513731401212014155207558250694870,4487466510897102575532545716643341,3838413725192668,36423886169117094016,1424215836,3581391132101383825401227
20170129,3386936999,147415648002823740024505967711430,1042411656,1062812353,1863206469097575,979910788100041173243345055,237662593780089185269301,2010224253096083532226263110051849,2430267710100631058025916245166943666622722363798980,410047631510516932,624263646777765715711655135813561426151530423206,2496458815296144967995794269646694,3425401247095546,19062024443043334794,2529927767,53096083532226263110051849
