period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
2017-11-01,15072.5126,6753.737641,10678.91378,9233.496295,2662.645801,3835.625494,2478.889331,2809.442938,10608.13037,5212.304119,2557.983318,1042.093971,3686.884477,9139.925702,5902.459607,14633.62697
2017-11-02,16572.61157,7672.823882,11503.97054,10576.30551,2964.863295,4172.030749,2429.14583,3309.084492,10227.748,5566.536668,2728.584356,1070.174392,4050.892914,9269.356544,6863.542355,17362.94153
2017-11-03,20675.8588,9000.855429,15205.29325,12197.43927,3058.654889,4672.508636,2879.94729,3443.363821,13497.38365,6431.985033,3268.475386,1199.136122,4192.335359,11163.19856,7955.397951,20369.05233
2017-11-04,24706.53243,11877.90621,19217.04195,15395.04951,2850.228989,6461.848487,3497.59707,3572.437799,12895.63047,8971.525468,4485.571829,1089.9344,4398.261593,13805.6699,9201.898502,20024.36231
2017-11-05,17704.68728,12780.46941,13218.68386,11765.41532,2355.216711,5548.604131,3028.141517,2713.677681,9279.905443,7333.577266,3804.20639,959.9328123,3776.327003,10540.88989,7089.799704,15802.4378
2017-11-06,13747.61528,7346.496459,10309.09065,9710.18144,2544.884537,3665.36038,2299.604575,2667.878572,8392.346596,5923.870621,2702.577746,1078.494416,3553.761011,9581.028496,6073.711073,14108.24013
2017-11-07,14499.22569,8158.185591,11092.48835,9851.419888,3118.057293,3961.520532,2598.066703,3066.551052,9234.179842,5189.582255,2688.013787,1016.093653,3628.642623,9496.121575,7781.031538,16666.25325
2017-11-08,15692.46098,7244.262801,13574.95366,10314.59816,2753.310437,4155.518804,2530.705385,3248.710709,9990.788579,5623.339151,3048.982436,1121.134782,3953.131409,9006.353938,6601.992736,19169.94874
2017-11-09,17560.5832,7355.79067,17881.52032,10839.05485,3144.110377,4406.274123,2676.827059,3214.360611,10949.02354,5646.058838,3081.230375,1172.095559,4078.974418,9749.807105,7279.733005,16358.11741
2017-11-10,19495.05801,9748.515103,18102.36989,11369.74005,3032.601804,4693.147562,2657.13669,3451.690234,10756.75437,6076.718682,3275.758011,1225.13644,4559.464763,10812.17884,8183.734547,18178.70727
2017-11-11,24480.52698,12221.78937,20034.80365,15017.02953,2959.652923,6410.253181,3788.804144,3564.109852,12388.45398,8431.393686,4490.773151,1396.738536,4738.348015,13863.65632,9865.107583,21364.46807
2017-11-12,17550.21986,10527.15815,14024.98462,11341.69998,2097.810375,5388.65848,3148.355165,2748.029312,9792.282989,7166.271222,3833.333019,1131.534909,4008.252296,10962.3188,8193.075465,15060.83376
2017-11-13,15160.63499,6578.182981,10602.85301,8864.823012,2581.35959,3505.41272,2262.29751,2568.990718,8840.284439,4814.693269,2503.890085,1095.134464,3759.685444,7836.291206,6293.742451,14017.36181
2017-11-14,14618.44566,6678.351259,10347.63942,9270.883058,2883.577084,3762.36052,2519.306346,2960.376628,8787.277351,4917.968927,2670.329808,1114.89486,3817.927298,8920.411787,6941.380721,20058.82936
2017-11-15,15229.05873,6465.619753,10004.90411,9239.728728,2911.714807,3680.839574,2394.946472,3144.619038,9404.624,4858.069394,2656.807145,1100.334527,3932.330361,10828.74703,7316.060976,20635.39987
2017-11-16,17252.68395,7150.287996,12163.39011,9529.476141,2867.944743,3772.679983,2647.810204,3317.412439,9092.832468,4864.265672,3501.492288,1058.734019,3938.570496,11136.27356,10375.74703,18154.68242
2017-11-17,19241.06928,8232.539283,13278.06216,10501.53198,2664.729215,4262.838407,2977.36174,3420.462733,9844.245004,5232.95838,3034.418477,1202.256083,4060.254015,11496.61486,8291.670989,25651.15241
2017-11-18,23045.74501,10813.21066,16261.62377,12665.81189,2484.441038,4973.82852,3585.683913,3538.087701,10699.59129,6748.00611,3725.146553,1043.133829,4137.214472,14371.02738,10935.17032,21008.28903
2017-11-19,15784.72569,8055.949265,11008.09576,9568.939076,1886.257518,4232.912768,2840.566551,2866.694124,7712.640668,5279.431556,2861.736135,1008.813487,3441.438593,11430.34209,7543.357948,16546.12897
2017-11-20,13666.75705,6355.121906,11398.74842,8113.969576,2359.384764,3072.009334,2334.840209,3063.426922,7101.535294,4207.43405,2372.817029,1002.573178,3371.756793,8712.285409,6805.417602,17848.64023
2017-11-21,14984.39776,6580.248362,12225.89755,8562.61465,2705.372321,3376.423449,2415.673118,2935.39432,7372.792565,4939.65699,2393.622317,1053.533956,3624.483134,11247.07025,6863.542355,19893.79584
2017-11-22,15700.75317,7060.443951,14791.71869,8779.664709,2751.227023,3463.104127,2782.53284,3156.069582,8181.368178,4544.111566,2634.961851,1128.414948,3809.606519,10143.28029,7188.399152,22027.73613
2017-11-23,16637.92857,7314.485732,11877.95957,9474.434082,2833.554329,3688.062797,2678.899612,3172.723943,9314.203289,4676.305366,2582.948631,1188.735995,4016.571275,10528.46712,12295.83721,23511.99102
2017-11-24,22185.28553,8698.277211,14726.0821,10404.95081,2842.933978,3933.658384,3147.318889,3321.576412,9892.05589,4853.938541,3616.961379,1315.617623,4529.304414,13239.27718,9796.610135,24581.56846
2017-11-25,24086.58404,10435.24873,17105.43653,11620.02061,2422.95522,4790.147702,3350.43912,3363.213081,9989.748367,5618.174497,3251.831413,1087.854297,4276.578073,15186.9602,13207.10434,22700.40606
2017-11-26,19446.33293,9212.554244,13917.68897,11171.37946,2195.770022,4574.477755,3276.859023,2869.816721,8648.010402,5884.625348,3799.005068,1011.933448,4006.171651,12464.75809,10874.97417,19975.26578
2017-11-27,18301.82272,6631.88287,10706.0016,8821.203816,2524.041825,3997.636644,2445.726249,2900.002845,7868.536434,4334.463198,2660.96717,1168.975599,3859.529394,9070.551743,8153.632547,19414.36506
2017-11-28,16056.34192,7089.359276,10854.9563,8619.73288,2867.944743,3526.051646,2718.280351,3250.793463,8503.552112,5070.816989,2600.632609,1198.095877,3752.406788,12638.71736,8040.505834,20008.69251
2017-11-29,15912.23784,6967.504505,11026.85176,8804.586606,3307.725119,3580.743193,2704.807639,3272.653174,8863.14967,4389.200254,2456.038181,1223.056337,3860.567916,10882.58803,12348.77169,19813.36621
2017-11-30,17166.64027,6669.059716,13575.99042,8825.360077,2692.866938,3299.031495,2667.500573,3318.452282,8423.523805,4038.06258,2445.635537,1200.17598,3832.488212,10807.00269,8192.035841,22162.47688
2017-12-01,21402.57754,8486.578395,13909.35716,10574.22933,2998.21139,3735.531122,3145.246336,3336.148019,9289.262494,3792.268166,2588.149953,1290.657163,4496.023097,14480.78434,8467.077025,25953.02032
2017-12-02,24642.251,11380.15222,17619.01169,13243.23054,2624.08611,4953.189594,3819.893551,3693.183831,10682.96247,5151.370784,3983.13006,1315.617623,4430.502587,14444.54226,10523.13032,25222.9053
2017-12-03,18659.48263,9207.390793,12339.45148,10337.44781,1916.478654,4177.19048,3096.539112,3096.737176,8195.91657,4409.854515,3057.303777,1166.895496,3853.28746,13775.6392,9841.235477,15786.768
2017-12-04,15812.71653,6962.341054,10710.1675,9347.736673,2878.366712,3087.488528,2633.301216,3198.747627,7674.186833,3495.867549,2471.642147,1163.775535,3770.086868,12072.32465,11395.99023,21418.7857
2017-12-05,17405.08021,6853.908587,11017.48319,11146.45756,2780.405841,3476.519831,2885.128671,3543.291518,7681.463459,4005.015762,2447.715549,1333.297916,4194.416004,10567.81489,6984.974286,18441.92086
2017-12-06,15285.04041,6844.614375,12191.51469,9556.478127,2924.220189,3605.509101,2799.11326,3502.696226,8282.181292,4340.659476,2465.399528,1400.898742,4410.741861,10472.55116,7024.41328,26089.84821
2017-12-07,17667.36868,7342.365698,10810.1681,9834.802678,3062.824166,3760.297029,3014.668805,3552.660842,9271.593465,4197.10692,2847.173466,1389.45837,4351.459685,11304.01694,7440.607853,22293.04335
2017-12-08,21238.78237,8802.578917,13225.97891,10786.08896,3061.781847,4052.328191,3182.553402,3994.009833,10151.88055,4361.315913,2944.957287,1517.380242,4682.186806,12372.60456,8728.622722,23335.46848
2017-12-09,26232.54352,12312.6661,16685.60368,12618.04035,2901.292838,4729.263674,3786.731591,4148.066119,11605.85938,5731.777286,3724.106547,1492.419782,4583.384978,17531.22208,10428.68152,26534.81193
2017-12-10,18829.49883,8834.592312,11182.06475,9767.299671,2128.031512,4159.647795,3149.391441,3356.966354,8414.171614,4416.050794,3505.653604,1263.616987,3852.248937,11003.73703,8190.996218,19204.41579
2017-12-11,16279.23308,6924.131518,10036.15783,10472.45382,2989.87406,3314.50868,2536.923042,3504.777446,8062.886035,3495.867549,2458.118193,1168.975599,3925.049905,12253.52602,6777.394849,22765.16588
2017-12-12,16053.22763,6558.561868,9818.418549,11144.37747,2940.894849,3326.891634,2613.610846,3421.50411,7937.132126,3145.763676,2447.715549,1342.657798,3996.81235,11135.23833,10445.28803,18229.88444
2017-12-13,20080.79452,7700.706517,10625.77492,9607.367842,3105.550686,3595.189638,2984.615673,3624.483635,8748.823516,4044.258858,2608.955241,1205.376043,4306.738422,14110.09073,7337.853835,20342.93384
2017-12-14,20537.97575,8333.742919,11412.30175,10899.28734,3202.469237,3869.680124,2993.943281,3853.48531,9561.555117,4207.43405,3197.738181,1398.818639,4315.059201,11496.61486,7932.565469,27087.35759
2017-12-15,25133.65165,9252.829161,13831.22286,13182.99806,3496.350626,4407.306873,3565.994665,3911.777873,11720.18553,3881.085842,3249.751401,1581.861108,4941.153281,15878.64283,8467.077025,33893.40721
2017-12-16,28860.56834,12147.43568,17812.77345,15098.03157,3073.24491,4690.051321,4023.013782,4119.961215,12443.53664,4973.737609,4326.41344,1428.979163,4864.191024,16024.64186,11190.49005,30292.96896
2017-12-17,22560.57295,9897.222487,13435.36753,14073.00985,2556.3476,4321.658945,3584.647637,3418.381513,9808.911806,4694.894201,3659.610671,1297.937329,4202.736783,18414.4629,9298.422626,20611.37502
2017-12-18,19357.18251,7472.484659,10825.79496,11364.5457,3052.402197,3245.370688,2898.600262,3377.786221,9596.893176,4050.457313,2806.602896,1062.894225,3920.890415,11782.39704,7822.54978,22417.3419
2017-12-19,22038.07472,8362.655575,12259.2248,13941.11809,3518.235658,3887.222809,3478.942977,4000.25656,10407.54921,4157.861647,3051.062449,1315.617623,4525.143124,13678.30952,14695.43305,26395.8904
2017-12-20,22975.25012,8195.362437,11882.12547,13432.24445,3443.202138,3656.073667,3374.274594,3972.151656,10770.26255,4097.962114,2929.353321,1409.218766,4375.3799,13889.54159,8393.385384,22876.9286
2017-12-21,26057.34187,9451.103004,13239.51339,14986.90937,3276.460438,3887.222809,3277.895299,4072.079353,11381.37278,4539.980713,3170.691564,1385.298551,4255.777025,17187.45348,9064.899683,26759.38418
2017-12-22,29402.75766,10816.30873,16952.29707,15101.14975,3496.350626,4413.499354,3679.989534,4282.345448,14258.15324,4927.264433,3736.590494,1458.099441,4966.113818,22598.7213,11105.38216,37683.94416
2017-12-23,37874.63978,13880.27643,26835.31543,19528.36691,3563.046816,5616.711382,4811.656988,4569.639687,17250.30006,6387.577283,4919.357696,1617.221695,4783.069277,21219.50146,15608.77159,31541.16259
2017-12-24,36297.82489,14080.61565,26899.8964,20303.10416,3378.589362,5889.136367,4870.726975,4529.042862,14389.10335,6480.523635,5328.17825,1642.182155,5576.608462,25533.19071,23112.69054,28765.89196
2017-12-25,35372.05596,13877.17836,22580.83202,23492.40579,3305.64048,5752.923875,4537.030334,4111.634801,13815.4116,7191.058511,5531.027227,1427.938917,5134.597446,22749.89649,23296.39787,28498.4976
2017-12-26,24769.77071,9385.010833,12164.42687,14413.64698,3152.446482,4033.754765,3032.286622,3740.025849,12092.25106,3934.786921,3082.270381,1204.336186,4217.295897,17251.65128,9738.485382,26211.0128
2017-12-27,23353.64427,9070.043002,11461.25586,14502.95762,3221.227311,3908.892476,3106.901874,3699.430558,11086.21007,3430.805538,2855.494807,1271.937011,4242.258234,17393.5094,8870.811811,30926.99107
2017-12-28,23319.4324,9544.045119,12718.64318,14505.03771,3737.082301,4153.455313,3255.096101,4227.177016,11215.08461,4566.833429,3777.159773,1373.858179,4093.533532,14252.98407,9534.024815,33026.4643
2017-12-29,25530.70133,10452.80446,15611.57277,12917.13445,3085.750292,4393.891169,3222.970417,3880.550372,14213.46299,4760.990013,4107.960497,1408.178908,4074.813129,17547.79027,10700.60775,30324.30856
2017-12-30,27892.29536,11367.75994,17926.32738,15726.33994,2556.3476,4501.210772,3544.231743,3749.39364,12742.85534,5058.422256,3813.569027,1373.858179,4040.49329,19986.27616,16496.16662,26031.3563
2017-12-31,25732.85824,10882.4009,18819.09424,14709.62682,2530.294516,4346.424853,3531.795307,3197.706251,10047.95166,5442.606748,4111.081807,1317.697726,3924.009582,16179.95797,14736.94737,21744.67197
2018-01-01,24277.33448,9271.417584,12068.59218,14329.52676,2021.734536,4023.435302,2644.701375,2631.445721,8456.781438,5293.891715,3569.109474,996.3332569,3283.354589,12894.47335,8673.616839,19483.30567
2018-01-02,24129.08809,7415.6867,10253.87826,10543.075,2510.494123,3444.530701,2644.701375,2988.481532,9296.53426,3796.399019,2614.156563,1296.897471,3321.835718,14997.47247,8589.544656,24582.61528
2018-01-03,24406.92535,7645.976606,10243.45407,14171.6711,3015.928369,3530.178628,2709.990141,3215.401988,10522.91072,3574.358094,3520.217564,1216.816416,3721.206116,16812.61895,8621.72198,26476.32003
2018-01-04,25196.88994,7625.322803,10576.82081,14515.42249,2846.060936,3240.210957,2787.714221,3325.738852,10475.09983,3493.802123,2605.833931,1379.058243,3632.803913,19504.79487,8634.173921,35840.38276
2018-01-05,28284.16714,9252.829161,12735.30681,12841.32284,3154.531121,3717.988436,3230.22435,3495.409656,14646.85244,4398.493584,3164.450236,1387.378654,4264.097804,12170.68956,9454.107203,26887.85701
2018-01-06,32043.22453,12646.22236,16950.20469,17791.9586,3103.467272,4873.732139,3986.741872,4193.866761,12316.74252,5587.193105,4174.536387,1486.179861,4635.386698,15126.90331,15711.52168,26836.67335
2018-01-07,25150.23602,9907.549388,12291.53414,17392.12707,2159.296194,3966.680264,3338.002684,2949.96746,9589.616549,4946.884893,3320.488606,1176.255765,3831.447889,12714.3027,8209.678053,20599.886
2018-01-08,24445.27953,7332.041465,11727.94925,11343.77615,3363.99934,3148.370548,2904.819041,3083.205413,9215.4706,4388.166453,2457.078187,1183.535932,3540.24042,10032.4836,7815.284186,21429.2279
2018-01-09,26086.36829,7424.980911,10471.59869,14878.90534,3233.732694,3354.753782,2942.126106,3318.452282,9854.637407,3881.085842,2559.023324,1362.418194,3697.284101,10918.83011,7618.08529,23831.60937
2018-01-10,26302.00284,8902.749863,9478.812378,10594.99889,3278.545077,3356.817273,3357.693053,3102.98237,9755.904718,3550.604605,2448.755556,1512.180179,3816.886976,11285.38279,8511.70629,27113.46958
2018-01-11,26285.41847,7058.378571,9762.169392,10059.12326,2667.856173,3316.572171,2921.39946,3064.468298,9505.437113,3235.615153,3177.974189,1106.574836,3712.885337,14315.11142,13769.63865,22994.95273
2018-01-12,29205.78619,7848.38121,12417.58578,11408.1649,3071.160271,3776.806965,3312.094657,3406.930969,15112.45931,4278.694516,2860.696129,1375.938282,4301.53861,23320.43013,15055.5782,33896.54117
2018-01-13,33456.24424,11324.38962,17034.59727,14435.45462,2977.368677,4639.488765,4053.066914,3745.229666,12352.07571,5382.707214,4368.024016,1458.099441,4641.626832,16061.91917,11328.52849,26641.35355
2018-01-14,27082.63967,9342.670537,13075.96859,13140.41695,3157.658079,4327.849418,3694.498522,3311.167245,10084.32507,5401.298226,4075.712559,1270.896766,3909.450469,16632.4528,14470.2114,21046.93686
2018-01-15,25327.50883,7320.681873,10815.37077,11329.23511,3093.045303,3306.254717,2965.96158,3132.128651,10425.21338,4386.101027,2699.457727,1155.455511,3844.96848,14160.83054,13420.90583,22846.63583
2018-01-16,27655.92657,7276.276196,12143.59734,18470.11468,2965.905614,3719.019177,3059.230925,3274.734394,10647.62442,4691.794974,3084.350394,1341.61794,3798.166573,14384.48538,8786.743552,28501.63156
2018-01-17,28171.16819,7792.615941,10736.1997,14680.54475,3287.923501,3811.892336,3164.936706,3285.143561,14078.35689,3872.821961,3245.590085,1349.937964,3895.929878,10640.29454,8855.244923,23122.38524
2018-01-18,26313.40931,9332.346303,11296.65544,12357.3711,3817.327418,4037.881747,4101.774139,3133.168494,18416.39281,4178.518085,3417.23242,1376.978527,4016.571275,11092.78487,13400.14867,24118.85431
2018-01-19,33275.85714,9199.129272,14717.75029,18618.62365,4110.165262,4327.849418,3660.300286,3471.468725,11582.99415,4850.839314,4372.185332,1613.061489,4705.068498,17117.04429,15004.72296,28336.59804
2018-01-20,33819.08204,12542.95334,20207.73588,21036.3023,3639.122655,5209.104644,4259.295973,3821.217966,13286.4101,6933.903166,5129.489298,1425.859202,4687.388417,16840.57468,12226.30013,32299.48324
2018-01-21,26554.95599,9977.77232,14182.28998,13418.7415,2824.175904,4786.020721,3727.660483,3249.752086,10018.85001,5356.8883,4097.557853,1420.659138,4056.092726,11572.2002,13669.99958,20337.71274
2018-01-22,26072.89821,7415.6867,10291.37141,16231.06125,3354.620916,3746.881325,2808.440867,3233.097725,10332.71711,3510.325532,2434.192886,1109.694797,3577.681226,12761.93231,9347.202538,24167.94433
2018-01-23,27161.42674,6861.137418,11541.46369,14187.25023,3575.552198,4495.0203,3053.013268,3272.653174,15536.49171,4005.015762,2431.071577,1198.095877,3829.367245,15595.96634,15052.46325,21166.01432
2018-01-24,26743.63527,6844.614375,9249.630993,9335.271807,3619.322262,3981.126709,2866.474578,3137.332468,13163.77196,4679.402417,2148.122757,1271.937011,3825.207755,17274.43086,11072.16914,22686.8234
2018-01-25,26178.64055,6866.300869,9615.288215,13738.60907,3295.218512,4063.678395,2879.94729,3428.79068,9691.469876,4084.537932,2521.574064,1216.816416,4143.454607,13505.38998,11770.66657,24202.41139
2018-01-26,29080.3452,9415.991538,11271.66001,10704.04492,3777.725407,4473.348624,3834.40254,3677.570847,10738.04513,3561.963361,2241.745263,1438.339044,4432.581432,14318.21711,20824.15001,31313.45638
2018-01-27,33551.61568,10840.0606,15501.14798,18140.90433,3003.421762,5997.486712,4037.521649,3903.449926,13451.65805,4437.738856,3918.634183,1487.219719,4583.384978,16909.95314,15174.9348,27178.22941
